"17", "2:785:322.62", 28.24, "-", 8, " FF FF FF FF 00 00 03 70", " 03 00 00 64 00 00 00 00"
"18", "2:785:399.68", 42.02, "-", 12, " FF FF FF FF 72 10 EC 8E C8 A8 08 00", " 03 00 03 70 00 00 00 00 00 00 00 00"
"19", "2:785:489.78", 83.38, "-", 24, " FF FF FF FF 72 10 EC 8E C8 A8 08 00 00 00 00 04 C8 A9 08 00 00 00 00 0A", " 03 00 03 70 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"20", "2:785:629.60", 28.24, "-", 8, " FF FF FF FF 00 00 03 84", " 03 00 00 68 00 00 00 00"
"21", "2:785:706.66", 42.02, "-", 12, " FF FF FF FF FE 04 6A 4E 00 72 02 88", " 03 00 03 84 00 00 00 00 00 00 00 00"
"22", "2:785:796.88", 2275.84, "-", 660, " FF FF FF FF FE 04 6A 4E 00 72 02 88 CA 80 10 00 00 00 00 01 C9 24 10 00 00 00 03 E8 C9 26 10 00 00 00 19 64 C9 82 08 00 00 00 00 80 C9 83 08 00 00 00 00 80 C9 84 08 00 00 00 00 80 C9 85 08 00 00 00 00 80 C9 86 08 00 00 00 00 80 C9 87 08 00 00 00 00 80 C9 80 10 00 00 00 0E 74 AC 02 10 00 00 00 00 C8 AC 16 08 00 00 00 00 14 C8 DC 10 00 00 00 00 C3 C8 DE 10 00 00 00 00 1E C8 E0 10 00 00 00 00 1E C8 E2 10 00 00 00 FF F4 C8 E4 10 00 00 00 01 00 C8 E6 10 00 00 00 00 0D C8 E8 10 00 00 00 FF E8 C8 EA 10 00 00 00 FF BB C8 EC 10 00 00 00 01 52 C9 00 10 00 00 00 01 15 C9 02 10 00 00 00 00 2C C9 04 10 00 00 00 00 28 C9 06 10 00 00 00 FF E6 C9 08 10 00 00 00 01 17 C9 0A 10 00 00 00 FF E8 C9 0C 10 00 00 00 FF F8 C9 0E 10 00 00 00 FF FC C9 10 10 00 00 00 00 F3 C9 1A 10 00 00 00 00 AC C9 1C 10 00 00 00 00 B6 C9 12 10 00 00 00 00 6A C9 14 10 00 00 00 01 30 C9 1E 10 00 00 00 0A 8C C9 22 10 00 00 00 19 64 C9 2A 10 00 00 00 00 24 C9 2C 10 00 00 00 00 20 C9 2E 10 00 00 00 00 70 C9 30 10 00 00 00 00 44 C9 32 10 00 00 00 00 07 C9 34 10 00 00 00 FF DF C9 36 08 00 00 00 00 3F C9 37 08 00 00 00 00 0A C9 38 10 00 00 00 11 11 C9 3A 10 00 00 00 11 11 C9 3C 10 00 00 00 11 11 C9 3E 10 00 00 00 12 22 C9 40 10 00 00 00 11 11 C9 42 10 00 00 00 11 11 C9 44 10 00 00 00 11 11 C9 46 10 00 00 00 12 22 C9 48 10 00 00 00 22 22 C9 4A 10 00 00 00 22 22 C9 4C 10 00 00 00 22 22 C9 4E 10 00 00 00 21 11 C9 50 10 00 00 00 22 22 C9 52 10 00 00 00 22 22 C9 54 10 00 00 00 22 22 C9 56 10 00 00 00 21 11 C9 58 10 00 00 00 22 22 C9 5A 10 00 00 00 22 22 C9 5C 10 00 00 00 22 22 C9 5E 10 00 00 00 22 22 C9 60 10 00 00 00 22 22 C9 62 10 00 00 00 22 22 C9 64 10 00 00 00 22 22 C9 66 10 00 00 00 22 22 C9 68 10 00 00 00 22 22 C9 6A 10 00 00 00 22 22 C9 6C 10 00 00 00 11 11 C9 6E 10 00 00 00 11 22 C9 70 10 00 00 00 22 22 C9 72 10 00 00 00 22 22 C9 74 10 00 00 00 11 11 C9 76 10 00 00 00 11 22 C8 88 10 00 00 00 00 80 C9 9E 10 00 00 00 00 10 A8 16 08 00 00 00 00 10 A8 15 08 00 00 00 00 03 A8 17 08 00 00 00 00 1C", " 03 00 03 84 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"23", "2:788:183.42", 28.22, "-", 8, " FF FF FF FF 00 00 06 14", " 03 00 00 6C 00 00 00 00"
"24", "2:788:260.48", 42.00, "-", 12, " FF FF FF FF 60 08 3C 8D 24 14 0B A0", " 03 00 06 14 00 00 00 00 00 00 00 00"
"25", "2:788:350.58", 55.80, "-", 16, " FF FF FF FF 60 08 3C 8D 24 14 0B A0 24 16 0F A0", " 03 00 06 14 00 00 00 00 00 00 00 00 00 00 00 00"
"26", "2:788:460.92", 28.22, "-", 8, " FF FF FF FF 00 00 06 20", " 03 00 00 70 00 00 00 00"
"27", "2:788:537.96", 42.02, "-", 12, " FF FF FF FF 72 30 9F E1 C9 E6 08 00", " 03 00 06 20 00 00 00 00 00 00 00 00"
"28", "2:788:628.06", 193.70, "-", 56, " FF FF FF FF 72 30 9F E1 C9 E6 08 00 00 00 00 08 C9 E7 08 00 00 00 00 40 C9 E8 08 00 00 00 00 FF C9 E9 08 00 00 00 00 FF C9 EA 08 00 00 00 00 20 C9 EB 08 00 00 00 00 10", " 03 00 06 20 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"29", "2:788:880.90", 28.22, "-", 8, " FF FF FF FF 00 00 06 54", " 03 00 00 74 00 00 00 00"
"30", "2:788:957.96", 42.00, "-", 12, " FF FF FF FF 60 08 2C 8D 32 22 09 12", " 03 00 06 54 00 00 00 00 00 00 00 00"
"31", "2:789:048.06", 55.80, "-", 16, " FF FF FF FF 60 08 2C 8D 32 22 09 12 32 24 06 12", " 03 00 06 54 00 00 00 00 00 00 00 00 00 00 00 00"
"32", "2:789:158.40", 28.22, "-", 8, " FF FF FF FF 00 00 06 60", " 03 00 00 78 00 00 00 00"
"33", "2:789:235.44", 42.02, "-", 12, " FF FF FF FF 72 90 68 4B CA 34 10 00", " 03 00 06 60 00 00 00 00 00 00 00 00"
"34", "2:789:325.54", 524.64, "-", 152, " FF FF FF FF 72 90 68 4B CA 34 10 00 00 00 00 30 CA 38 10 00 00 00 00 73 CA 3C 10 00 00 00 00 93 CA 40 10 00 00 00 00 73 CA 44 10 00 00 00 02 00 CA 48 10 00 00 00 00 73 CA 4C 10 00 00 00 04 00 CA 50 10 00 00 00 00 93 CA 36 10 00 00 00 00 4F CA 3E 10 00 00 00 00 5D CA 46 10 00 00 00 00 B0 CA 4E 10 00 00 00 02 80 C9 E0 10 00 00 00 0F 00 C9 E2 10 00 00 00 00 30 C9 DE 10 00 00 00 05 00 C9 DC 10 00 00 00 01 00 A8 14 08 00 00 00 00 08 A8 1E 08 00 00 00 00 8C", " 03 00 06 60 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"35", "2:789:917.62", 28.22, "-", 8, " FF FF FF FF 00 00 06 F4", " 03 00 00 7C 00 00 00 00"
"36", "2:789:994.68", 42.00, "-", 12, " FF FF FF FF 60 0C A5 28 34 06 2A 00", " 03 00 06 F4 00 00 00 00 00 00 00 00"
"37", "2:790:084.78", 69.58, "-", 20, " FF FF FF FF 60 0C A5 28 34 06 2A 00 34 04 2A 00 32 10 0C B0", " 03 00 06 F4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"38", "2:790:209.22", 28.24, "-", 8, " FF FF FF FF 00 00 07 04", " 03 00 00 80 00 00 00 00"
"39", "2:790:286.28", 42.02, "-", 12, " FF FF FF FF FE 04 E2 70 00 72 01 E0", " 03 00 07 04 00 00 00 00 00 00 00 00"
"40", "2:790:376.48", 1696.72, "-", 492, " FF FF FF FF FE 04 E2 70 00 72 01 E0 CA 2E 10 00 00 00 00 01 CA 30 10 00 00 00 00 00 CA 32 10 00 00 00 00 20 C9 CC 10 00 00 00 F9 B2 A8 2C 10 00 00 00 08 4D A8 2E 10 00 00 00 08 4D A8 30 10 00 00 00 08 4D A8 32 10 00 00 00 08 4D A8 34 10 00 00 00 08 4D A8 36 10 00 00 00 08 4D A8 38 10 00 00 00 08 4D A8 3A 10 00 00 00 08 4D C9 FF 08 00 00 00 00 16 C9 FE 08 00 00 00 00 02 CA 05 08 00 00 00 00 16 CA 04 08 00 00 00 00 02 CA 0B 08 00 00 00 00 04 CA 0A 08 00 00 00 00 14 CA 11 08 00 00 00 00 01 CA 10 08 00 00 00 00 01 CA 1B 08 00 00 00 00 16 CA 1A 08 00 00 00 00 01 CA 21 08 00 00 00 00 64 CA 20 08 00 00 00 00 01 CA 27 08 00 00 00 00 01 CA 26 08 00 00 00 00 01 C9 FC 10 00 00 00 0B 54 C9 FA 10 00 00 00 00 C8 CA 02 10 00 00 00 0B 54 CA 00 10 00 00 00 00 C8 CA 08 10 00 00 00 0B 54 CA 06 10 00 00 00 00 C8 CA 0E 10 00 00 00 0B 54 CA 0C 10 00 00 00 00 C8 CA 18 10 00 00 00 0B 54 CA 16 10 00 00 00 00 C8 CA 1E 10 00 00 00 0B 54 CA 1C 10 00 00 00 00 C8 CA 24 10 00 00 00 0B 54 CA 22 10 00 00 00 00 C8 C9 90 10 00 00 00 00 0D C9 92 10 00 00 00 00 20 C8 BE 10 00 00 00 00 00 C9 F2 08 00 00 00 00 3E C9 F3 08 00 00 00 00 37 C9 F4 08 00 00 00 00 6B C9 F5 08 00 00 00 00 FF C9 EC 10 00 00 00 05 00 C9 EE 10 00 00 00 01 00 C9 9A 10 00 00 00 06 00 C9 9C 10 00 00 00 0B 00 C9 8A 10 00 00 00 00 78 C9 A0 10 00 00 00 00 C8 C9 A2 10 00 00 00 0B 54 C9 A4 10 00 00 00 00 00 C9 88 10 00 00 00 00 97 C9 96 10 00 00 00 05 DC C9 A6 10 00 00 00 00 00 BC B8 10 00 00 00 00 04 C8 BC 08 00 00 00 00 00", " 03 00 07 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"41", "2:792:169.38", 28.22, "-", 8, " FF FF FF FF 00 00 08 EC", " 03 00 00 84 00 00 00 00"
"42", "2:792:246.42", 42.02, "-", 12, " FF FF FF FF FE 04 89 66 00 72 02 20", " 03 00 08 EC 00 00 00 00 00 00 00 00"
"43", "2:792:336.64", 1917.34, "-", 556, " FF FF FF FF FE 04 89 66 00 72 02 20 BC 02 10 00 00 00 01 C5 BC 0A 10 00 00 00 00 00 BC 0C 10 00 00 00 00 01 BC 0E 10 00 00 00 00 02 BC 10 10 00 00 00 00 03 BC 12 10 00 00 00 00 04 BC 14 10 00 00 00 00 05 BC 16 10 00 00 00 00 06 BC 18 10 00 00 00 00 07 BC 1A 10 00 00 00 00 08 BC 1C 10 00 00 00 00 09 BC 1E 10 00 00 00 00 0A BC 20 10 00 00 00 00 0B BC 22 10 00 00 00 00 0D BC 24 10 00 00 00 00 0F BC 26 10 00 00 00 00 12 BC 28 10 00 00 00 00 15 BC 2A 10 00 00 00 00 19 BC 2C 10 00 00 00 00 1F BC 2E 10 00 00 00 00 28 BC 30 10 00 00 00 00 34 BC 32 10 00 00 00 00 42 BC 34 10 00 00 00 00 5E BC 36 10 00 00 00 00 82 BC 38 10 00 00 00 00 B0 BC 3A 10 00 00 00 00 E6 BC 3C 10 00 00 00 01 72 BC 3E 10 00 00 00 02 12 BC 40 10 00 00 00 02 94 BC 42 10 00 00 00 02 EE BC 44 10 00 00 00 03 5C BC 46 10 00 00 00 03 A2 BC 48 10 00 00 00 03 D4 BC 4A 10 00 00 00 03 FF BC 4C 10 00 00 00 00 35 BC 4E 10 00 00 00 00 36 BC 50 10 00 00 00 00 37 BC 52 10 00 00 00 00 38 BC 54 10 00 00 00 00 39 BC 56 10 00 00 00 00 3A BC 58 10 00 00 00 00 3B BC 5A 10 00 00 00 00 3C BC 5C 10 00 00 00 00 3D BC 5E 10 00 00 00 00 3F BC 60 10 00 00 00 00 41 BC 62 10 00 00 00 00 43 BC 64 10 00 00 00 00 45 BC 66 10 00 00 00 00 49 BC 68 10 00 00 00 00 4E BC 6A 10 00 00 00 00 53 BC 6C 10 00 00 00 00 58 BC 6E 10 00 00 00 00 62 BC 70 10 00 00 00 00 6E BC 72 10 00 00 00 00 7A BC 74 10 00 00 00 00 88 BC 76 10 00 00 00 00 A0 BC 78 10 00 00 00 00 BA BC 7A 10 00 00 00 00 D6 BC 7C 10 00 00 00 00 F6 BC 7E 10 00 00 00 01 36 BC 80 10 00 00 00 01 7A BC 82 10 00 00 00 01 C2 BC 84 10 00 00 00 02 14 BC 86 10 00 00 00 02 94 BC 88 10 00 00 00 03 14 BC 8A 10 00 00 00 03 90 BC 8C 10 00 00 00 03 FF BC 07 08 00 00 00 00 00", " 03 00 08 EC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"44", "2:794:355.88", 28.24, "-", 8, " FF FF FF FF 00 00 0B 14", " 03 00 00 88 00 00 00 00"
"45", "2:794:432.94", 42.02, "-", 12, " FF FF FF FF 60 14 EA 13 24 02 00 04", " 03 00 0B 14 00 00 00 00 00 00 00 00"
"46", "2:794:523.04", 97.18, "-", 28, " FF FF FF FF 60 14 EA 13 24 02 00 04 24 18 00 90 24 1A 00 61 24 1C 00 41 24 4A 00 07", " 03 00 0B 14 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"47", "2:794:675.70", 28.22, "-", 8, " FF FF FF FF 00 00 0B 2C", " 03 00 00 8C 00 00 00 00"
"48", "2:794:752.76", 42.02, "-", 12, " FF FF FF FF 72 38 88 DD CA 58 10 00", " 03 00 0B 2C 00 00 00 00 00 00 00 00"
"49", "2:794:842.86", 221.28, "-", 64, " FF FF FF FF 72 38 88 DD CA 58 10 00 00 00 09 00 CA 64 10 00 00 00 00 00 CA 70 10 00 00 00 00 00 CA 78 10 00 00 00 00 80 CA 6C 10 00 00 00 00 CE CA 60 10 00 00 00 01 9A CA 6A 10 00 00 00 00 22", " 03 00 0B 2C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"50", "2:795:124.04", 28.22, "-", 8, " FF FF FF FF 00 00 0B 68", " 03 00 00 90 00 00 00 00"
"51", "2:795:201.10", 42.00, "-", 12, " FF FF FF FF 62 20 0E 8D 3E F2 00 0F", " 03 00 0B 68 00 00 00 00 00 00 00 00"
"52", "2:795:291.20", 138.54, "-", 40, " FF FF FF FF 62 20 0E 8D 3E F2 00 0F 32 00 00 02 32 02 01 60 32 06 06 04 32 08 0F 0A 3E DA 0C 88 31 8C C0 00 31 E0 03 01", " 03 00 0B 68 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"53", "2:795:487.80", 28.24, "-", 8, " FF FF FF FF 00 00 0B 8C", " 03 00 00 94 00 00 00 00"
"54", "2:795:564.86", 42.02, "-", 12, " FF FF FF FF 73 0C B0 E0 CC 02 10 00", " 03 00 0B 8C 00 00 00 00 00 00 00 00"
"55", "2:795:654.96", 69.60, "-", 20, " FF FF FF FF 73 0C B0 E0 CC 02 10 00 00 00 00 10 00 00 00 00", " 03 00 0B 8C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"56", "2:795:781.16", 28.22, "-", 8, " FF FF FF FF 00 00 0B 9C", " 03 00 00 98 00 00 00 00"
"57", "2:795:858.20", 42.02, "-", 12, " FF FF FF FF 62 04 ED 72 30 88 80 00", " 03 00 0B 9C 00 00 00 00 00 00 00 00"
"58", "2:795:948.30", 42.02, "-", 12, " FF FF FF FF 62 04 ED 72 30 88 80 00", " 03 00 0B 9C 00 00 00 00 00 00 00 00"
"59", "2:796:048.50", 28.24, "-", 8, " FF FF FF FF 00 00 0B A4", " 03 00 00 9C 00 00 00 00"
"60", "2:796:125.56", 42.02, "-", 12, " FF FF FF FF FE 04 80 BF 00 42 02 A8", " 03 00 0B A4 00 00 00 00 00 00 00 00"
