"178", "2:172:002.44", 2.56, "-", 2, " FF 54", " 05 00"
"179", "2:172:012.86", 2.56, "-", 2, " FF 00", " 35 00"
"180", "2:172:023.32", 2.54, "-", 2, " FF 60", " 15 00"
"181", "2:172:053.02", 711.58, "-", 261, " FF FF FF FF FF 8C B5 00 03 00 03 00 13 00 01 00 03 00 02 00 02 00 02 00 04 07 69 13 1B 0A E6 03 FE 00 3E FB E5 00 20 FE 28 00 00 00 00 03 EE FB 6D 07 C1 FE C7 FC 64 03 0C 03 90 FB 63 07 87 FD 4D FD EF 01 E5 FC 12 FB 6D 07 C1 FE C7 03 9C FC F4 FC 70 FB 63 07 87 FD 4D 02 11 FE 1B 00 12 00 0C 00 00 12 98 05 B4 00 FA 14 50 05 DC 03 F2 02 BC 05 46 03 F2 03 E8 FA 24 03 F2 02 BC FA BA 03 F2 03 E8 00 02 00 01 00 01 00 01 00 02 00 01 00 02 00 18 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF", " 0B 0A 6C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"182", "2:172:775.32", 2.56, "-", 2, " FF 54", " 05 00"
"183", "2:172:785.74", 2.56, "-", 2, " FF 00", " 35 00"
"184", "2:172:796.18", 2.56, "-", 2, " FF 60", " 15 00"
"185", "2:172:825.88", 707.42, "-", 261, " FF FF FF FF FF 8C B5 00 03 00 03 00 13 00 01 00 03 00 02 00 02 00 02 00 04 07 69 13 1B 0A E6 03 FE 00 3E FB E5 00 20 FE 28 00 00 00 00 03 EE FB 6D 07 C1 FE C7 FC 64 03 0C 03 90 FB 63 07 87 FD 4D FD EF 01 E5 FC 12 FB 6D 07 C1 FE C7 03 9C FC F4 FC 70 FB 63 07 87 FD 4D 02 11 FE 1B 00 12 00 0C 00 00 12 98 05 B4 00 FA 14 50 05 DC 03 F2 02 BC 05 46 03 F2 03 E8 FA 24 03 F2 02 BC FA BA 03 F2 03 E8 00 02 00 01 00 01 00 01 00 02 00 01 00 02 00 18 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF", " 0B 16 CC 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"186", "2:173:731.86", 2.56, "-", 2, " FF 54", " 05 00"
"187", "2:173:742.28", 2.56, "-", 2, " FF 00", " 35 00"
"188", "2:173:752.74", 2.56, "-", 2, " FF 60", " 15 00"
"189", "2:173:782.44", 708.76, "-", 261, " FF FF FF FF FF 8C B4 00 03 00 03 00 13 00 01 00 03 00 02 00 02 00 02 00 04 07 69 13 1B 0A E6 03 FE 00 3E FB E5 00 20 FE 28 00 00 00 00 03 EE FB 6D 07 C1 FE C7 FC 64 03 0C 03 90 FB 63 07 87 FD 4D FD EF 01 E5 FC 12 FB 6D 07 C1 FE C7 03 9C FC F4 FC 70 FB 63 07 87 FD 4D 02 11 FE 1B 00 12 00 0D 00 00 12 98 05 B4 00 FA 14 50 05 DC 03 F2 02 BC 05 46 03 F2 03 E8 FA 24 03 F2 02 BC FA BA 03 F2 03 E8 00 02 00 01 00 01 00 01 00 02 00 01 00 02 00 18 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF", " 0B 0A 6D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"190", "2:174:501.92", 2.54, "-", 2, " FF 54", " 05 00"
"191", "2:174:512.34", 2.56, "-", 2, " FF 00", " 35 00"
"192", "2:174:522.78", 2.56, "-", 2, " FF 60", " 15 00"
"193", "2:174:552.48", 706.90, "-", 261, " FF FF FF FF FF 8C B4 00 03 00 03 00 13 00 01 00 03 00 02 00 02 00 02 00 04 07 69 13 1B 0A E6 03 FE 00 3E FB E5 00 20 FE 28 00 00 00 00 03 EE FB 6D 07 C1 FE C7 FC 64 03 0C 03 90 FB 63 07 87 FD 4D FD EF 01 E5 FC 12 FB 6D 07 C1 FE C7 03 9C FC F4 FC 70 FB 63 07 87 FD 4D 02 11 FE 1B 00 12 00 0D 00 00 12 98 05 B4 00 FA 14 50 05 DC 03 F2 02 BC 05 46 03 F2 03 E8 FA 24 03 F2 02 BC FA BA 03 F2 03 E8 00 02 00 01 00 01 00 01 00 02 00 01 00 02 00 18 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF", " 0B 16 CD 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"194", "2:175:462.52", 2.54, "-", 2, " FF 54", " 05 00"
"195", "2:175:472.94", 2.56, "-", 2, " FF 00", " 35 00"
"196", "2:175:483.38", 2.56, "-", 2, " FF 60", " 15 00"
"197", "2:175:513.08", 707.04, "-", 261, " FF FF FF FF FF 8C B3 00 03 00 03 00 13 00 01 00 03 00 02 00 02 00 02 00 04 07 69 13 1B 0A E6 03 FE 00 3E FB E5 00 20 FE 28 00 00 00 00 03 EE FB 6D 07 C1 FE C7 FC 64 03 0C 03 90 FB 63 07 87 FD 4D FD EF 01 E5 FC 12 FB 6D 07 C1 FE C7 03 9C FC F4 FC 70 FB 63 07 87 FD 4D 02 11 FE 1B 00 12 00 0E 00 00 12 98 05 B4 00 FA 14 50 05 DC 03 F2 02 BC 05 46 03 F2 03 E8 FA 24 03 F2 02 BC FA BA 03 F2 03 E8 00 02 00 01 00 01 00 01 00 02 00 01 00 02 00 18 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF", " 0B 0A 6E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"198", "2:176:230.84", 2.54, "-", 2, " FF 54", " 05 00"
"199", "2:176:241.26", 2.56, "-", 2, " FF 00", " 35 00"
"200", "2:176:251.70", 2.56, "-", 2, " FF 60", " 15 00"
"201", "2:176:281.40", 707.24, "-", 261, " FF FF FF FF FF 8C B3 00 03 00 03 00 13 00 01 00 03 00 02 00 02 00 02 00 04 07 69 13 1B 0A E6 03 FE 00 3E FB E5 00 20 FE 28 00 00 00 00 03 EE FB 6D 07 C1 FE C7 FC 64 03 0C 03 90 FB 63 07 87 FD 4D FD EF 01 E5 FC 12 FB 6D 07 C1 FE C7 03 9C FC F4 FC 70 FB 63 07 87 FD 4D 02 11 FE 1B 00 12 00 0E 00 00 12 98 05 B4 00 FA 14 50 05 DC 03 F2 02 BC 05 46 03 F2 03 E8 FA 24 03 F2 02 BC FA BA 03 F2 03 E8 00 02 00 01 00 01 00 01 00 02 00 01 00 02 00 18 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF", " 0B 16 CE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"202", "2:177:187.20", 2.56, "-", 2, " FF 54", " 05 00"
"203", "2:177:197.64", 2.54, "-", 2, " FF 00", " 35 00"
"204", "2:177:208.08", 2.56, "-", 2, " FF 60", " 15 00"
"205", "2:177:237.78", 708.36, "-", 261, " FF FF FF FF FF 8C B2 00 03 00 03 00 13 00 01 00 03 00 02 00 02 00 02 00 04 07 69 13 1B 0A E6 03 FE 00 3E FB E5 00 20 FE 28 00 00 00 00 03 EE FB 6D 07 C1 FE C7 FC 64 03 0C 03 90 FB 63 07 87 FD 4D FD EF 01 E5 FC 12 FB 6D 07 C1 FE C7 03 9C FC F4 FC 70 FB 63 07 87 FD 4D 02 11 FE 1B 00 12 00 0F 00 00 12 98 05 B4 00 FA 14 50 05 DC 03 F2 02 BC 05 46 03 F2 03 E8 FA 24 03 F2 02 BC FA BA 03 F2 03 E8 00 02 00 01 00 01 00 01 00 02 00 01 00 02 00 18 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF", " 0B 0A 6F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"206", "2:177:956.86", 2.56, "-", 2, " FF 54", " 05 00"
"207", "2:177:967.28", 2.56, "-", 2, " FF 00", " 35 00"
"208", "2:177:977.72", 2.56, "-", 2, " FF 60", " 15 00"
"209", "2:178:007.42", 711.56, "-", 261, " FF FF FF FF FF 8C B2 00 03 00 03 00 13 00 01 00 03 00 02 00 02 00 02 00 04 07 69 13 1B 0A E6 03 FE 00 3E FB E5 00 20 FE 28 00 00 00 00 03 EE FB 6D 07 C1 FE C7 FC 64 03 0C 03 90 FB 63 07 87 FD 4D FD EF 01 E5 FC 12 FB 6D 07 C1 FE C7 03 9C FC F4 FC 70 FB 63 07 87 FD 4D 02 11 FE 1B 00 12 00 0F 00 00 12 98 05 B4 00 FA 14 50 05 DC 03 F2 02 BC 05 46 03 F2 03 E8 FA 24 03 F2 02 BC FA BA 03 F2 03 E8 00 02 00 01 00 01 00 01 00 02 00 01 00 02 00 18 FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF FF", " 0B 16 CF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"210", "2:178:919.14", 2.54, "-", 2, " FF 54", " 05 00"
"211", "2:178:929.56", 2.54, "-", 2, " FF 00", " 35 00"
"212", "2:178:940.00", 2.56, "-", 2, " FF 60", " 15 00"
"213", "2:178:969.70", 1136.00, "-", 423, " FF FF FF FF FF 12 ED 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 41 80 43 01 41 80 44 01 41 80 46 01 41 80 49 01 00 80 49 02 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 01 01 01 00 80 80 80 80 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 80 80 01 01 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00", " 0B 0A 70 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"214", "2:180:116.42", 2.56, "-", 2, " FF 54", " 05 00"
"215", "2:180:126.84", 2.56, "-", 2, " FF 00", " 35 00"
"216", "2:180:137.30", 2.56, "-", 2, " FF 60", " 15 00"
"217", "2:180:167.00", 1136.12, "-", 423, " FF FF FF FF FF 12 ED 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 80 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 41 80 43 01 41 80 44 01 41 80 46 01 41 80 49 01 00 80 49 02 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 01 01 01 01 00 80 80 80 80 01 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 80 80 01 01 80 80 80 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00", " 0B 16 D0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00"
"218", "2:181:617.40", 2.56, "-", 2, " FF 54", " 05 00"
"219", "2:181:627.82", 2.56, "-", 2, " FF 00", " 35 00"
"220", "2:181:638.28", 2.54, "-", 2, " FF 60", " 15 00"
